75,No,,Inactivated Vaccine,,Beijing Institute of Biological Products; Wuhan Institute of Biological Products,Vaccine - Prophylactic,COVID-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,No,,,,Codagenix; Serum Institute of India,Vaccine - Prophylactic,COVID-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,No,,,,DZIF - German Center for Infection Research,Vaccine - Prophylactic,COVID-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,No,,,,Greffex,Vaccine - Prophylactic,COVID-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,No,,,,AdaptVac,Vaccine - Prophylactic,COVID-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,No,,,,ExpreS2ion,Vaccine - Prophylactic,COVID-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,No,,,,WRAIR; USAMRIID,Vaccine - Prophylactic,COVID-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,No,,,,Vaxil Bio,Vaccine - Prophylactic,COVID-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,No,,,,Flow Pharma,Vaccine - Prophylactic,COVID-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,No,,,,Generex; EpiVax,Vaccine - Prophylactic,COVID-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,No,,,,EpiVax; University of Georgia,Vaccine - Prophylactic,COVID-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,No,,,,Heat Biologics; University of Miami,Vaccine - Prophylactic,COVID-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,No,,,,Baylor College of Medicine,Vaccine - Prophylactic,COVID-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,No,,,,iBio; CC-Pharming,Vaccine - Prophylactic,COVID-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,No,,,,VIDO-InterVac; University of Saskatchewan,Vaccine - Prophylactic,COVID-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,No,,,,OncoGen,Vaccine - Prophylactic,COVID-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,No,,,,Institute Pasteur; Themis; University of Pittsburg Center for Vaccine Research,Vaccine - Prophylactic,COVID-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,No,,,,Fudan University; Shanghai JiatTong University; RNACure Biopharma,Vaccine - Prophylactic,COVID-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,No,,,,China CDC; Tongji University; Stermina,Vaccine - Prophylactic,COVID-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,No,,,,Karolinska Institute,Vaccine - Prophylactic,COVID-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,No,,,,ReiThera,Vaccine - Prophylactic,COVID-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,No,,,,BioNet Asia,Vaccine - Prophylactic,COVID-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,No,,,,ImmunoPrecise,Vaccine - Prophylactic,COVID-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,No,,,,Doherty Institute,Vaccine - Prophylactic,COVID-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,No,,,,Tulane University,Vaccine - Prophylactic,COVID-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,No,,,,Hoth Therapeutics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,No,,,,Dynavax; Clover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,No,,STI-6991,,Sorrento Therapeutics,Vaccine - Prophylactic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,No,,,VTP-500,Vaccitech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,No,,,,Sanofi; Translate Bio,Vaccine - Prophylactic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,No,,nebulized Ampion,,Ampio Pharmaceuticals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,No,,Piclidenoson,,Can-Fite BioPharma Ltd.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,No,,Fingolimod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,No,,BDB-1,,InflaRx N.V.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,No,,remestemcel-L,Ryoncil,Mesoblast Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,No,,tocilizumab,Actemvra,Rogers Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,No,,Diammonium,,Sino Biopharmaceuticals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,No,,Dantonic,T89,Tasly Pharmaceuticals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,No,,Monoclonal Antibodies,,AztraZeneca PLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,No,,Monoclonal Antibodies,,Celtrion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,No,,Monoclonal Antibodies,,Dyadic International,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,No,,mabvrilmumab,,Kiniksa Pharmaceuticals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,No,,,,Vir; Generation Bio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,No,,,,Vir; WuXi Biologics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,No,,,,Vir; Xencor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,No,,,,Alnylam; Vir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,No,,TAK-888,Plasma Immunoglobulins,Takeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,No,,,Plasma Immunoglobulins,CERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,No,,,Plasma Immunoglobulins,Grifols,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,No,,,Plasma Immunoglobulins,Mount Sinai Health System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,No,,,Plasma Immunoglobulins,China National Biotec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,No,,,,NeurRx; Relief Therapeutics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,No,,STI-4398,,Sorrento Therapeutics inc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,No,,,,University of Life,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,No,,,INOpulse,Bellepheron Therapeutics Inc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,No,,,CytoSorb,CytoSorbents Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,No,,,SNX-5542,Esanex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,No,,crofelemer,Mytesi,Jaguar Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,No,,,,Leibniz Institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,No,,,,Allergan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,No,,,,OncoImmune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,No,,,,Pulmotect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,No,,,,Asan Medical Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,No,,,,Digestive Disease Research Institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,No,,,,Doi Yohei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,No,,,,Fondation Mediterranee Infection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,No,,,,INSERM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,No,,,,Massachusetts General Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,No,,,,National Cancer Institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,No,,,,"National Institute or Respiratory Diseases, Mexico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,No,,,,Rajavithi Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,No,,,,Shahid Beheshti Univeristy of Medical Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,No,,,,Synairgen Research Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,No,,,,Tehran University of Medical Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,No,,,,Tokue Yutaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,No,,,,Beijing Chaoyang Hospital; Capital Medical University,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,No,,,,Beijing You'an Hospital; Capital Medical University,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,No,,,,Capital Medical University,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,No,,,,Central South Hospital of Wuhan University,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,No,,,,Chinese PLA General Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,No,,,,Chongqing Public Health Medical Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,No,,,,Foshan First People's Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,No,,,,Health commission of Heilongjiang province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,No,,azvudine,,Henan Provincial People's Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,No,,,,Huilan Zhang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,No,,,,Hwa Mei Hospital; University of Chinese Academy of Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,No,,,,Jingzhou First People's Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,No,,,,Peking Union Medical College Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,No,,,,Peking University First Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,No,,,,People's Hospital of Guangshan County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,No,,,,Qazvin University of Medical Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,No,,,,Qilu Hospital of Shandong University,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,No,,,,Renmin Hospital of Wuhan University,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,No,,,,Second Affiliated Hospital of Wenzhou Medical University,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,No,,,,Shahid Beheshti University of Medical Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,No,,,,Shanghai Public Health Clinical Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,No,,,,Southeast University - China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,No,,,,Tang-Du Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,No,,,,The First Affiliated Hospital of Fujian Medical University,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,No,,,,Tongji Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,No,,,,Xijing Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,No,,,,ZhiYong Peng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,No,,,,Peter Doherty Institute for Infection and Immunity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,No,,,,Celularity Inc.; Sorrento Therapeutics Inc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,No,,,STI-4920; CMAB020,Sorrento Therapeutics Inc.; Mabpharm Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,No,,,,SmartPharm Therapeutics Inc.; Sorrento Therapeutics Inc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,No,,,,Celltrion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,No,,,,Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,No,,,,Swiftscale Biologics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,No,,,,Erasmus MC; Utrecth University,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,No,,,Prezcobix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,No,,,Arbidol,Pharmstandard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,No,,,Xofluza,Roche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,No,,,PLX cell product,Pluristem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
