357.9352793,Yes,,,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://www.nbcnews.com/news/us-news/walter-reed-researchers-join-global-search-coronavirus-vaccine-n1165806,https://www.bioworld.com/COVID19products,https://www.nbcnews.com/news/us-news/walter-reed-researchers-join-global-search-coronavirus-vaccine-n1165806,https://www.nbcnews.com/news/us-news/walter-reed-researchers-join-global-search-coronavirus-vaccine-n1165806,,https://www.nbcnews.com/news/us-news/walter-reed-researchers-join-global-search-coronavirus-vaccine-n1165806,https://www.nbcnews.com/news/us-news/walter-reed-researchers-join-global-search-coronavirus-vaccine-n1165806,,,"this source says ""the initial stages of clinical trials"" but I am not positive this means pre-clinical trials: https://www.nbcnews.com/news/us-news/walter-reed-researchers-join-global-search-coronavirus-vaccine-n1165806",,"this source says ""the initial stages of clinical trials"" but I am not positive this means pre-clinical trials: https://www.nbcnews.com/news/us-news/walter-reed-researchers-join-global-search-coronavirus-vaccine-n1165806","this source says ""the initial stages of clinical trials"" but I am not positive this means pre-clinical trials: https://www.nbcnews.com/news/us-news/walter-reed-researchers-join-global-search-coronavirus-vaccine-n1165806",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358.4369452,No,,truncated S-protein,COVID-19 XWG-03,Xiamen Innovax Biotech Co. Ltd; Xiamen University,Vaccine - Prophylactic,COVID-19,Protein-based (including monoclonal antibodies),Antiviral drugs-broad spectrum,Repurposed-Not Approved,GlaxoSmithKline,China,Ongoing,Originally started being developed to treat HPV,,Pre-Clinical Testing,,Completed,Ongoing,,,,,,,,,,,,,,,,,,,,,,Tatum,4/20/2020,,,,,,,,,,,,,,
358.9386111,Yes,,https://www.who.int/blueprint/priority-diseases/key-action/novel-coronavirus-landscape-ncov.pdf?ua=1,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://www.who.int/blueprint/priority-diseases/key-action/novel-coronavirus-landscape-ncov.pdf?ua=1,https://www.who.int/blueprint/priority-diseases/key-action/novel-coronavirus-landscape-ncov.pdf?ua=1,https://www.chinadaily.com.cn/a/201909/07/WS5d734d85a310cf3e3556a43c.html,https://www.chinadaily.com.cn/a/201909/07/WS5d734d85a310cf3e3556a43c.html,https://www.reuters.com/article/brief-gsk-says-to-collaborate-with-xiame-idUSFWN2BR07C,https://www.chinadaily.com.cn/a/201909/07/WS5d734d85a310cf3e3556a43c.html,https://www.who.int/blueprint/priority-diseases/key-action/novel-coronavirus-landscape-ncov.pdf?ua=1,https://www.chinadaily.com.cn/a/201909/07/WS5d734d85a310cf3e3556a43c.html,,https://www.who.int/blueprint/priority-diseases/key-action/novel-coronavirus-landscape-ncov.pdf?ua=1,,https://www.who.int/blueprint/priority-diseases/key-action/novel-coronavirus-landscape-ncov.pdf?ua=1,https://www.who.int/blueprint/priority-diseases/key-action/novel-coronavirus-landscape-ncov.pdf?ua=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359.440277,No,,,ZIP-1642,Ziphius Therapeutics NV,Vaccine - Prophylactic,COVID-19,Unknown,Vaccine,New,,Belgium,Ongoing,,,Discovery,,Ongoing,,,,,,,,,,,,,,,,,,,,,,,Tatum,4/20/2020,,,,,,,,,,,,,,
359.9419429,Yes,,,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://www.bioworld.com/articles/433873-other-news-to-note-for-march-23-2020,https://www.bioworld.com/articles/433873-other-news-to-note-for-march-23-2020,https://www.bioworld.com/articles/433873-other-news-to-note-for-march-23-2020,https://www.bioworld.com/articles/433873-other-news-to-note-for-march-23-2020,,https://www.bioworld.com/articles/433873-other-news-to-note-for-march-23-2020,https://www.bioworld.com/articles/433873-other-news-to-note-for-march-23-2020,,,https://www.bioworld.com/articles/433873-other-news-to-note-for-march-23-2020,,https://www.bioworld.com/articles/433873-other-news-to-note-for-march-23-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360.4436088,No,,,DNA Plasmid Vaccine,Osaka University; AnGes,Vaccine - Prophylactic,COVID-19,Nucleic acid based therapies/vaccines,Vaccine,New,Takara Bio Inc.,Japan,Ongoing,,,Pre-Clinical Testing,,Completed,Upcoming,,,,,,,,,,,,,,,,,,,,,,Anna,04/22/2020,,,,,,,,,,,,,,
360.9452747,Yes,,,https://milkeninstitute.org/sites/default/files/2020-04/Covid19%20Tracker%20NEW4-17-20-3.pdf,https://milkeninstitute.org/sites/default/files/2020-04/Covid19%20Tracker%20NEW4-17-20-3.pdf,https://milkeninstitute.org/sites/default/files/2020-04/Covid19%20Tracker%20NEW4-17-20-3.pdf,https://www.anges.co.jp/en/pdf.php?pdf=003Mk7IxCg7spYu6nteDj80QPMCznRi2.pdf,https://www.anges.co.jp/en/pdf.php?pdf=003Mk7IxCg7spYu6nteDj80QPMCznRi2.pdf,https://www.anges.co.jp/en/pdf.php?pdf=003Mk7IxCg7spYu6nteDj80QPMCznRi2.pdf,https://www.anges.co.jp/en/pdf.php?pdf=003Mk7IxCg7spYu6nteDj80QPMCznRi2.pdf,https://ir.takara-bio.co.jp/en/news_all/news_Release/news_Release201889409321505118082820200306.html,https://www.anges.co.jp/en/pdf.php?pdf=003Mk7IxCg7spYu6nteDj80QPMCznRi2.pdf,https://www.anges.co.jp/en/pdf.php?pdf=003Mk7IxCg7spYu6nteDj80QPMCznRi2.pdf,,,https://asia.nikkei.com/Business/Pharmaceuticals/Takara-Bio-to-mass-produce-COVID-19-vaccine-candidate,,https://www.reuters.com/article/us-health-coronavirus-japan-anges/pharma-firm-anges-and-osaka-university-to-begin-testing-coronavirus-vaccine-on-animals-idUSKBN21B019,https://japantoday.com/category/national/update-1-pharma-firm-anges-and-osaka-university-to-begin-testing-coronavirus-vaccine-on-animals,,,,,,,,,,,,,,,,,,,,,,Anna,04/22/2020,,,,,,,,,,,,,,
361.4469405,No,,canakinumab,Ilaris,Novartis,Therapeutic,Pneumonia,Protein-based (including monoclonal antibodies),Monoclonal antibodies,Repurposed-Approved,,Switzerland,Ongoing,"Not yet recruiting for observational study; Very limited information on Novartis website about using Ilaris for COVID; just listed as one of numerous drugs ""under investigation for people with COVID infection""",,,,,,,,,,,,,,,Observational,COVID-19 Pneumonia,100,No,,,04/2020,07/2020,09/2020,NCT04348448,,,Anna,04/22/2020,,,,,,,,,,,,,,
361.9486064,Yes,,https://milkeninstitute.org/sites/default/files/2020-04/Covid19%20Tracker%20NEW4-17-20-3.pdf,https://milkeninstitute.org/sites/default/files/2020-04/Covid19%20Tracker%20NEW4-17-20-3.pdf,https://milkeninstitute.org/sites/default/files/2020-04/Covid19%20Tracker%20NEW4-17-20-3.pdf,https://milkeninstitute.org/sites/default/files/2020-04/Covid19%20Tracker%20NEW4-17-20-3.pdf,https://www.clinicaltrials.gov/ct2/show/NCT04348448?term=ilaris&cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&draw=2&rank=1,https://www.drugbank.ca/drugs/DB06168,https://www.drugbank.ca/drugs/DB06168,https://www.drugbank.ca/drugs/DB06168,,https://www.novartis.com/news/novartis-corporate-fact-sheet/major-facilities,https://www.novartis.com/coronavirus/response,https://www.clinicaltrials.gov/ct2/show/NCT04348448?term=ilaris&cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&draw=2&rank=1; https://www.novartis.com/coronavirus/response,,,,,,,,,,,,,,,https://www.clinicaltrials.gov/ct2/show/NCT04348448?term=ilaris&cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&draw=2&rank=1,https://www.clinicaltrials.gov/ct2/show/NCT04348448?term=ilaris&cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&draw=2&rank=1,https://www.clinicaltrials.gov/ct2/show/NCT04348448?term=ilaris&cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&draw=2&rank=1,https://www.clinicaltrials.gov/ct2/show/NCT04348448?term=ilaris&cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&draw=2&rank=1,,,https://www.clinicaltrials.gov/ct2/show/NCT04348448?term=ilaris&cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&draw=2&rank=1,https://www.clinicaltrials.gov/ct2/show/NCT04348448?term=ilaris&cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&draw=2&rank=1,https://www.clinicaltrials.gov/ct2/show/NCT04348448?term=ilaris&cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&draw=2&rank=1,https://www.clinicaltrials.gov/ct2/show/NCT04348448?term=ilaris&cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&draw=2&rank=1,,,Anna,04/22/2020,,,,,,,,,,,,,,
362.4502723,No,,emapalumab,Gamifant,Swedish Orphan Biovitrum (Sobi),Therapeutic,Other,Protein-based (including monoclonal antibodies),Monoclonal antibodies,Repurposed-Approved,,Sweden,Ongoing,,,Phase 2,,,,,,,,04/02/2020,,,,,2,Hyperinflammation and respiratory distress in COVID-19 patients,54,No,4,ASST Spedali Civili di Brescia Dipartimento di Reumatologia e Immunologia Clinica - Brescia - Italy; Ospedale Maggiore Policlinico - Dipartimento di Anestesia-Rianimazione e Medicina di Urgenza - Milan - Italy; Azienda Ospedaliero-Universitaria di Parma - Dipartimento di Malattie infettive ed epatologia - Parma - Italy; Ospedale Lazzaro Spallanzani - Dipartimento di Malattie Infettive ad alta Intensità di cura ed altamente contagiose - Rome - Italy,04/02/2020,07/2020,09/2020,NCT04324021,Contact: Cristina de Min - MD / CMO - +46 8 697 20 00 - sobi.immuno@sobi.com; Karin Becker - MSc - sobi.immuno@sobi.com,,Anna,04/22/2020,,,,,,,,,,,,,,
362.9519382,Yes,,https://milkeninstitute.org/sites/default/files/2020-04/Covid19%20Tracker%20NEW4-17-20-3.pdf,https://milkeninstitute.org/sites/default/files/2020-04/Covid19%20Tracker%20NEW4-17-20-3.pdf,https://milkeninstitute.org/sites/default/files/2020-04/Covid19%20Tracker%20NEW4-17-20-3.pdf,https://milkeninstitute.org/sites/default/files/2020-04/Covid19%20Tracker%20NEW4-17-20-3.pdf,https://www.sobi.com/index.php/en/press-releases/sobi-initiate-clinical-study-evaluate-whether-anakinra-and-emapalumab-may-relieve,https://www.sobi.com/en/products,https://www.sobi.com/en/products,https://www.drugbank.ca/drugs/DB14724,,https://www.sobi.com/en/about,https://www.clinicaltrials.gov/ct2/show/NCT04324021?term=emapalumab&draw=2&rank=3,,,https://www.clinicaltrials.gov/ct2/show/NCT04324021?term=emapalumab&draw=2&rank=3,,,,,,,,https://www.clinicaltrials.gov/ct2/show/NCT04324021?term=emapalumab&draw=2&rank=3,,,,,https://www.clinicaltrials.gov/ct2/show/NCT04324021?term=emapalumab&draw=2&rank=3,https://www.clinicaltrials.gov/ct2/show/NCT04324021?term=emapalumab&draw=2&rank=3,https://www.clinicaltrials.gov/ct2/show/NCT04324021?term=emapalumab&draw=2&rank=3,https://www.clinicaltrials.gov/ct2/show/NCT04324021?term=emapalumab&draw=2&rank=3,https://www.clinicaltrials.gov/ct2/show/NCT04324021?term=emapalumab&draw=2&rank=3,https://www.clinicaltrials.gov/ct2/show/NCT04324021?term=emapalumab&draw=2&rank=3,https://www.clinicaltrials.gov/ct2/show/NCT04324021?term=emapalumab&draw=2&rank=3,https://www.clinicaltrials.gov/ct2/show/NCT04324021?term=emapalumab&draw=2&rank=3,https://www.clinicaltrials.gov/ct2/show/NCT04324021?term=emapalumab&draw=2&rank=3,https://www.clinicaltrials.gov/ct2/show/NCT04324021?term=emapalumab&draw=2&rank=3,https://www.clinicaltrials.gov/ct2/show/NCT04324021?term=emapalumab&draw=2&rank=3#contacts,,Anna,04/22/2020,,,,,,,,,,,,,,
363.4536041,No,,,Antibody,Distributed Bio,Therapeutic,COVID-19,Protein-based (including monoclonal antibodies),Monoclonal antibodies,New,Crowdsourcing,United States,Ongoing,,,Discovery,,,,,,,,,,,,,,,,,,,,,,,,,Anna,04/22/2020,,,,,,,,,,,,,,
363.95527,Yes,,,https://milkeninstitute.org/sites/default/files/2020-04/Covid19%20Tracker%20NEW4-17-20-3.pdf,https://milkeninstitute.org/sites/default/files/2020-04/Covid19%20Tracker%20NEW4-17-20-3.pdf,https://milkeninstitute.org/sites/default/files/2020-04/Covid19%20Tracker%20NEW4-17-20-3.pdf,https://www.distributedbio.com/covid19,https://www.distributedbio.com/covid19,https://www.distributedbio.com/covid19,https://www.distributedbio.com/covid19,https://www.distributedbio.com/covid19,https://www.distributedbio.com/covid19,https://www.distributedbio.com/covid19,,,https://www.distributedbio.com/covid19,,,,,,,,,,,,,,,,,,,,,,,,,Anna,04/22/2020,,,,,,,,,,,,,,
364.4569359,No,,,Antibodies,Chelsea and Westminster Hospital; Imperial College London,Therapeutic,COVID-19,Protein-based (including monoclonal antibodies),Monoclonal antibodies,New,UK Government; University of Kent; Hong Kong University; National Institute for Biological Standards and Control,United Kingdom,Ongoing,,,Discovery,,,,,,,,,,,,,,,,,,,,,,,,,Anna,04/26/2020,,,,,,,,,,,,,,
364.9586018,Yes,,,https://milkeninstitute.org/sites/default/files/2020-04/Covid19%20Tracker%20NEW4-17-20-3.pdf,https://milkeninstitute.org/sites/default/files/2020-04/Covid19%20Tracker%20NEW4-17-20-3.pdf,https://milkeninstitute.org/sites/default/files/2020-04/Covid19%20Tracker%20NEW4-17-20-3.pdf,https://www.imperial.ac.uk/news/196413/fighting-coronavirus-imperial-researchers-secure-funds/,https://www.imperial.ac.uk/news/196413/fighting-coronavirus-imperial-researchers-secure-funds/,https://www.imperial.ac.uk/news/196413/fighting-coronavirus-imperial-researchers-secure-funds/,https://www.imperial.ac.uk/news/196413/fighting-coronavirus-imperial-researchers-secure-funds/,https://www.gov.uk/government/news/vaccine-trials-among-recipients-of-20-million-coronavirus-research-investment; https://www.imperial.ac.uk/news/196413/fighting-coronavirus-imperial-researchers-secure-funds/,https://www.gov.uk/government/news/vaccine-trials-among-recipients-of-20-million-coronavirus-research-investment,https://www.imperial.ac.uk/news/196413/fighting-coronavirus-imperial-researchers-secure-funds/,,,https://www.imperial.ac.uk/news/196413/fighting-coronavirus-imperial-researchers-secure-funds/,,,,,,,,,,,,,,,,,,,,,,,,,Anna,04/26/2020,,,,,,,,,,,,,,
365.4602677,No,,,Antibody Therapeutic Innovent Biologics,Innovent Biologics,Therapeutic,COVID-19,Protein-based (including monoclonal antibodies),Monoclonal antibodies,New,,China,Ongoing,,,Discovery,,,,,,,,,,,,,,,,,,,,,,,,,Anna,04/22/2020,,,,,,,,,,,,,,
365.9619335,Yes,,,,https://milkeninstitute.org/sites/default/files/2020-04/Covid19%20Tracker%20NEW4-17-20-3.pdf,https://milkeninstitute.org/sites/default/files/2020-04/Covid19%20Tracker%20NEW4-17-20-3.pdf,https://www.scmp.com/business/companies/article/3078085/chinese-cancer-drugs-developer-innovent-joins-crowded-field,https://www.scmp.com/business/companies/article/3078085/chinese-cancer-drugs-developer-innovent-joins-crowded-field,https://www.scmp.com/business/companies/article/3078085/chinese-cancer-drugs-developer-innovent-joins-crowded-field,https://www.scmp.com/business/companies/article/3078085/chinese-cancer-drugs-developer-innovent-joins-crowded-field,,https://www.scmp.com/business/companies/article/3078085/chinese-cancer-drugs-developer-innovent-joins-crowded-field,https://www.scmp.com/business/companies/article/3078085/chinese-cancer-drugs-developer-innovent-joins-crowded-field,,,https://www.btimesonline.com/articles/129691/20200403/chinese-drug-maker-innovent-biologics-developing-antibody-treatment-for-covid-19.htm,,,,,,,,,,,,,,,,,,,,,,,,,Anna,04/22/2020,,,,,,,,,,,,,,
366.4635994,No,,IC14,recombinant chimeric monoclonal antibody,Implicit Bioscience,Therapeutic,ARDS,Protein-based (including monoclonal antibodies),Monoclonal antibodies,Repurposed-Not Approved,,Australia,Ongoing,Expanded access available,,,,,,,,Expanded Access available,,,,,,,Expanded access,COVID-19; ARDS,,No,1,IRCCS San Raffaele Scientific Institute - Vita-Salute San Raffaele University - Milan - Italy,,,,NCT04346277,Contact: Lorenzo Dagna MD - +39-02-26434683 - dagna.lorenzo@unisr.it,,Anna,04/24/2020,,,,,,,,,,,,,,
366.9652653,Yes,,,,https://milkeninstitute.org/sites/default/files/2020-04/Covid19%20Tracker%20NEW4-17-20-3.pdf,https://milkeninstitute.org/sites/default/files/2020-04/Covid19%20Tracker%20NEW4-17-20-3.pdf,https://clinicaltrials.gov/ct2/show/NCT04346277,https://clinicaltrials.gov/ct2/show/NCT04346277,https://clinicaltrials.gov/ct2/show/NCT04346277,https://clinicaltrials.gov/ct2/show/NCT04346277,,https://implicitbioscience.com/home/,https://clinicaltrials.gov/ct2/show/NCT04346277,https://clinicaltrials.gov/ct2/show/NCT04346277,,,,,,,,https://clinicaltrials.gov/ct2/show/NCT04346277,,,,,,,https://clinicaltrials.gov/ct2/show/NCT04346277,https://clinicaltrials.gov/ct2/show/NCT04346277,,https://clinicaltrials.gov/ct2/show/NCT04346277,https://clinicaltrials.gov/ct2/show/NCT04346277,,,,,https://clinicaltrials.gov/ct2/show/NCT04346277,https://clinicaltrials.gov/ct2/show/NCT04346277,,Anna,04/24/2020,,,,,,,,,,,,,,
367.4669312,No,,merimepodib,Vicromax,ViralClear Pharmaceuticals - subsidiary of BioSig Technologies,Therapeutic,COVID-19,Small molecule,Antiviral drugs-broad spectrum,Repurposed-Not Approved,,United States,Ongoing,Submitted IND to FDA for Phase 2 trial for COVID-19 patients; Three Phase 2 trials completed in other idications; completed animal testing and phase 1 trials for other indications,,,,,,,,Submitted,,Plan to start with Phase 2 trials,,,,,,,,,,,,,,,,,Anna,04/24/2020,,,,,,,,,,,,,,
367.9685971,Yes,,https://www.biospace.com/article/releases/mayo-clinic-preparing-to-commence-phase-ii-fda-clinical-trial-for-the-treatment-of-covid-19-with-vicromax-/,https://milkeninstitute.org/sites/default/files/2020-04/Covid19%20Tracker%20NEW4-17-20-3.pdf,https://milkeninstitute.org/sites/default/files/2020-04/Covid19%20Tracker%20NEW4-17-20-3.pdf; https://www.biosig.com/viralclear,https://milkeninstitute.org/sites/default/files/2020-04/Covid19%20Tracker%20NEW4-17-20-3.pdf,https://www.biosig.com/viralclear,https://www.drugbank.ca/drugs/DB04862,https://www.biosig.com/viralclear,https://www.biosig.com/viralclear,,https://www.biosig.com/contact-biosig,https://www.biosig.com/viralclear,https://www.biosig.com/viralclear; https://www.biosig.com/news-media/press-releases/detail/194/biosig-to-host-conference-call-on-recent-developments-of,,,,,,,,https://www.biosig.com/news-media/press-releases/detail/194/biosig-to-host-conference-call-on-recent-developments-of,,,,,,,,,,,,,,,,,,,Anna,04/24/2020,,,,,,,,,,,,,,
368.470263,No,,,ISR-50,ISR Immune System Regulation; TCER AB,Therapeutic,COVID-19,,Vaccine,New,,Sweden,Ongoing,Hope to have animal testing done in 2nd quarter and human testing complete in 4th quarter,,,,,,,,,,,,,,,,,,,,,,,,,,,Anna,04/26/2020,,,,,,,,,,,,,,
368.9719289,Yes,,,https://milkeninstitute.org/sites/default/files/2020-04/Covid19%20Tracker%20NEW4-17-20-3.pdf,https://milkeninstitute.org/sites/default/files/2020-04/Covid19%20Tracker%20NEW4-17-20-3.pdf; http://israb.se/pressdetalj/?id=http://publish.ne.cision.com/v2.0/Release/GetDetail/6C15E245715A57C0,https://milkeninstitute.org/sites/default/files/2020-04/Covid19%20Tracker%20NEW4-17-20-3.pdf,http://israb.se/pressdetalj/?id=http://publish.ne.cision.com/v2.0/Release/GetDetail/6C15E245715A57C0,,http://israb.se/pressdetalj/?id=http://publish.ne.cision.com/v2.0/Release/GetDetail/6C15E245715A57C0,http://israb.se/pressdetalj/?id=http://publish.ne.cision.com/v2.0/Release/GetDetail/6C15E245715A57C0,,http://israb.se/pressdetalj/?id=http://publish.ne.cision.com/v2.0/Release/GetDetail/6C15E245715A57C0,http://israb.se/pressdetalj/?id=http://publish.ne.cision.com/v2.0/Release/GetDetail/6C15E245715A57C0,http://israb.se/pressdetalj/?id=http://publish.ne.cision.com/v2.0/Release/GetDetail/6C15E245715A57C0,,,,,,,,,,,,,,,,,,,,,,,,,,,Anna,04/26/2020,,,,,,,,,,,,,,
369.4735948,No,,,antiviral Fc conjugates,Cidara Therapeutics,Therapeutic,COVID-19,,Other,New,,United States,Ongoing,Uses Antiviaral Fc Conjugates (AVCs),,Pre-Clinical Testing,,Completed,,,,,,,,,,,,,,,,,,,,,,,Anna,04/26/2020,,,,,,,,,,,,,,
369.9752607,Yes,,,https://milkeninstitute.org/sites/default/files/2020-04/Covid19%20Tracker%20NEW4-17-20-3.pdf,https://milkeninstitute.org/sites/default/files/2020-04/Covid19%20Tracker%20NEW4-17-20-3.pdf,https://milkeninstitute.org/sites/default/files/2020-04/Covid19%20Tracker%20NEW4-17-20-3.pdf,https://www.cidara.com/cloudbreak/,,https://www.cidara.com/cloudbreak/,https://www.cidara.com/cloudbreak/,,https://www.cidara.com/cloudbreak/,https://www.cidara.com/cloudbreak/,https://www.cidara.com/cloudbreak/,,https://www.cidara.com/cloudbreak/,,https://www.cidara.com/pipeline/,,,,,,,,,,,,,,,,,,,,,,,Anna,04/26/2020,,,,,,,,,,,,,,
370.4769266,No,,,Antiviral combination,SCORE Consortium; Helmholtz Centre for Infection Research; Janssen Pharmaceutica NV,Therapeutic,COVID-19,Unknown,Antiviral drugs-not specified,Repurposed-Approved,European Union's Horizon 2020 program,Netherlands,Ongoing,It is indicted that combinations of FDA-approved drugs will be teste but unknown as to which ones.,,Pre-Clinical Testing,,Skipped,04/01/2020,,,,,,,,,,,,,,,,,,,,,,Joshuah,04/20/2020,,,,,,,,,,,,,,
370.9785924,Yes,,,https://milkeninstitute.org/sites/default/files/2020-04/Covid19%20Tracker%20NEW4-17-20-3.pdf,https://milkeninstitute.org/sites/default/files/2020-04/Covid19%20Tracker%20NEW4-17-20-3.pdf,https://milkeninstitute.org/sites/default/files/2020-04/Covid19%20Tracker%20NEW4-17-20-3.pdf,https://cordis.europa.eu/project/id/101003627,,https://cordis.europa.eu/project/id/101003627,https://cordis.europa.eu/project/id/101003627,https://www.lumc.nl/over-het-lumc/nieuws/2020/Maart/lumc-doet-onderzoek-naar-coranavirus-remmers/?setlanguage=English&setcountry=en,https://cordis.europa.eu/project/id/101003627,https://cordis.europa.eu/project/id/101003627,,,https://cordis.europa.eu/project/id/101003627,,https://cordis.europa.eu/project/id/101003627,https://cordis.europa.eu/project/id/101003627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371.4802583,No,,,Multistem,Athersys,Therapeutic,ARDS,Cell therapies,Other,New,,United States,Ongoing,"The Multistem cells ""express a range of therapeutically-relevant proteins that act like drugs"" ;  Planning to start Phase 2/3 Clinical Trial by 06/30/2020 ; Completed Phase 1/2 Clinical Trial on July 2019 ; Fast-Track Designation by the FDA",,Phase 3,,Completed,Completed,Completed,Completed,Completed,01/??/2016,01/??/2016,,,,,,,,,,,,,,,,,Joshuah,04/20/2020,,,,,,,,,,,,,,
371.9819242,Yes,,,https://milkeninstitute.org/sites/default/files/2020-04/Covid19%20Tracker%20NEW4-17-20-3.pdf,https://milkeninstitute.org/sites/default/files/2020-04/Covid19%20Tracker%20NEW4-17-20-3.pdf,https://milkeninstitute.org/sites/default/files/2020-04/Covid19%20Tracker%20NEW4-17-20-3.pdf,https://www.biospace.com/article/barda-says-athersys-cell-therapy-highly-relevant-for-covid-19/,https://www.biospace.com/article/barda-says-athersys-cell-therapy-highly-relevant-for-covid-19/,https://www.biospace.com/article/barda-says-athersys-cell-therapy-highly-relevant-for-covid-19/,https://www.biospace.com/article/barda-says-athersys-cell-therapy-highly-relevant-for-covid-19/,,https://www.athersys.com/our-company/contact-us/default.aspx,https://www.athersys.com/clinical-trials/clinical-pipeline/default.aspx,https://www.biospace.com/article/barda-says-athersys-cell-therapy-highly-relevant-for-covid-19/ ; https://www.businesswire.com/news/home/20200413005160/en/FDA-Authorizes-Athersys-Initiate-Pivotal-Clinical-Trial,,,,,,,https://www.businesswire.com/news/home/20200413005160/en/FDA-Authorizes-Athersys-Initiate-Pivotal-Clinical-Trial,https://www.businesswire.com/news/home/20200413005160/en/FDA-Authorizes-Athersys-Initiate-Pivotal-Clinical-Trial,https://clinicaltrials.gov/ct2/show/study/NCT02611609?term=MultiStem&draw=2&rank=4,https://clinicaltrials.gov/ct2/show/study/NCT02611609?term=MultiStem&draw=2&rank=4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372.4835901,No,,,Inhalded mRNA,Neurimmune; Ethris,Therapeutic,COVID-19,Nucleic acid based therapies/vaccines,Monoclonal antibodies,New,,Switzerland;Germany,Ongoing,Manufacturing intended to initiate summer 2020; Expected clinical testing in 4th quarter of 2020 pending regulatory approval,,Discovery,,01/04/2020,,,,,,,,,,,,,,,,,,,,,,,Joshuah,04/20/2020,,,,,,,,,,,,,,
372.985256,Yes,,,https://milkeninstitute.org/sites/default/files/2020-04/Covid19%20Tracker%20NEW4-17-20-3.pdf,https://milkeninstitute.org/sites/default/files/2020-04/Covid19%20Tracker%20NEW4-17-20-3.pdf,Therapeutic,,https://www.neurimmune.com/news/neurimmune-and-ethris-sign-collaboration-agreement-to-rapidly-develop-inhaled-mrna-based-antibody-therapy-for-the-treatment-of-covid-19,https://www.neurimmune.com/news/neurimmune-and-ethris-sign-collaboration-agreement-to-rapidly-develop-inhaled-mrna-based-antibody-therapy-for-the-treatment-of-covid-19,,,https://www.neurimmune.com/news/neurimmune-and-ethris-sign-collaboration-agreement-to-rapidly-develop-inhaled-mrna-based-antibody-therapy-for-the-treatment-of-covid-19,,https://www.neurimmune.com/news/neurimmune-and-ethris-sign-collaboration-agreement-to-rapidly-develop-inhaled-mrna-based-antibody-therapy-for-the-treatment-of-covid-19,,,,https://www.neurimmune.com/news/neurimmune-and-ethris-sign-collaboration-agreement-to-rapidly-develop-inhaled-mrna-based-antibody-therapy-for-the-treatment-of-covid-19,,,https://www.neurimmune.com/news/neurimmune-and-ethris-sign-collaboration-agreement-to-rapidly-develop-inhaled-mrna-based-antibody-therapy-for-the-treatment-of-covid-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373.4869219,No,,,Novaferon,The First Hospital of Changsha; The Second Xiangya Hospital of Central South University ; First Affiliated Hospital of Zhejiang University Medical School,Therapeutic,COVID-19,Protein-based (including monoclonal antibodies),Antiviral drugs-not specified,Repurposed-Approved,,China,Ongoing,Currently licensed in China for treatment of Hepatitis B ; Started recruiting for Phase 4 Clinical Trial(Hu'nan) for COVID-19 patients; Also in testing in another Phase 4 Clinical Trail (Zhejiang) for COVID-19 patients,,Phase 4,,,,,,,,,,,,,4,COVID-19,240,No,2,The First Hospital of Changsha - Changsha - Hu'nan - China ; The Second Xiangya Hospital of Central South University - Changsha - Hu'nan - China,01/29/2020,,,ChiCTR2000029496,,,Joshuah,04/21/2020,,,,,,,,,,,,,,
