411,No,,,Cynarine,Som Biotech SL,Therapeutic,COVID-19,Other,Other,Repurposed-Approved,,Spain,Ongoing,"The company’s artificial intelligence (AI)-based screening technology, SOMAIPRO, was used to discover the inhibitors of 3CL proteases",,Pre-Clinical Testing,,,,,,,,,,,,,,,,,,,,,,,,,Meg,5/10/2020,,,,,,5/10/2020
411,Yes,,,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://sombiotech.com/category/news/,https://sombiotech.com/category/news/,https://www.pharmaceutical-technology.com/news/som-biotech-covid-19-candidates/,https://sombiotech.com/category/news/,,https://sombiotech.com/category/news/,https://sombiotech.com/category/news/,https://www.pharmaceutical-technology.com/news/som-biotech-covid-19-candidates/,,https://sombiotech.com/category/news/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,No,,prexasertib,,Som Biotech SL,Therapeutic,COVID-19,Small molecule,Kinase inhibitors,Repurposed-Not Approved,Ewha Woman's University,Spain,Ongoing,SOM Biotech used artificial intelligence (called SOMAIPRO) to find molecules that could act as inihibitors of 3CL which could potentially treat COVID-19. They are waiting on an IND before proceeding with Phase 1 Clinical Trials.,,Phase 1,,Complete,Completed in vitro,,,,,,,,,,,,,,,,,,,,,,Sloane,5/5/2020,,,,,,5/5/2020
412,Yes,,https://www.bioworld.com/COVID19products,,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://www.drugbank.ca/drugs/DB12008,https://www.medchemexpress.com/LY2606368.html,https://sombiotech.com/new-therapies-for-covid-19/,https://sombiotech.com/new-therapies-for-covid-19/,https://sombiotech.com/new-therapies-for-covid-19/,https://sombiotech.com/new-therapies-for-covid-19/,https://sombiotech.com/new-therapies-for-covid-19/,,https://sombiotech.com/new-therapies-for-covid-19/,,https://sombiotech.com/new-therapies-for-covid-19/,https://sombiotech.com/new-therapies-for-covid-19/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,No,,eravacycline,Xerava,Som Biotech SL; Tetraphase Pharmaceuticals Inc.,Therapeutic,COVID-19,Small molecule,Antibiotics and antiparasitics,Repurposed-Approved,Ewha Woman's University,Spain,Ongoing,SOM Biotech used artificial intelligence (called SOMAIPRO) to find molecules that could act as inihibitors of 3CL which could potentially treat COVID-19. They are waiting on an IND before proceeding with Phase 1 Clinical Trials.,,Phase 1,,2/2/2020,Completed in vitro,,,,,,,,,,,,,,,,,,,,,,Sloane,5/5/2020,,,,,,5/5/2020
413,Yes,,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://www.drugbank.ca/drugs/DB12329,https://www.drugbank.ca/drugs/DB12329,https://www.drugbank.ca/drugs/DB12329,https://sombiotech.com/new-therapies-for-covid-19/,https://sombiotech.com/new-therapies-for-covid-19/,https://sombiotech.com/new-therapies-for-covid-19/,https://sombiotech.com/new-therapies-for-covid-19/,,https://sombiotech.com/new-therapies-for-covid-19/,,https://chemrxiv.org/articles/Fast_Identification_of_Possible_Drug_Treatment_of_Coronavirus_Disease_-19_COVID-19_Through_Computational_Drug_Repurposing_Study/11875446,https://www.pharmaceutical-technology.com/news/som-biotech-covid-19-candidates/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,No,,,Llama-derived antibodies,Sysvax Inc.,Vaccine - Prophylactic,COVID-19,Nucleic acid based therapies/vaccines,Vaccine,New,Quacell Biotechnology Co. LTD,China,Ongoing,Sysvax Inc. is investigating several different COVID-19 vaccine approaches.,,Pre-Clinical Testing,,,Started,,,,,,,,,,,,,,,,,,,,,,Sloane,5/8/2020,,,,,,5/8/2020
414,Yes,,,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://www.bioworld.com/articles/434585-nanobody-startup-sysvax-aims-covid-19-cures-with-three-approaches,https://www.bioworld.com/articles/434585-nanobody-startup-sysvax-aims-covid-19-cures-with-three-approaches,https://www.bioworld.com/articles/434585-nanobody-startup-sysvax-aims-covid-19-cures-with-three-approaches,https://www.bioworld.com/articles/434585-nanobody-startup-sysvax-aims-covid-19-cures-with-three-approaches,https://www.bioworld.com/articles/434585-nanobody-startup-sysvax-aims-covid-19-cures-with-three-approaches,https://www.bioworld.com/articles/434585-nanobody-startup-sysvax-aims-covid-19-cures-with-three-approaches,https://www.bioworld.com/articles/434585-nanobody-startup-sysvax-aims-covid-19-cures-with-three-approaches,https://www.bioworld.com/articles/434585-nanobody-startup-sysvax-aims-covid-19-cures-with-three-approaches,,https://www.bioworld.com/COVID19products,,,https://www.bioworld.com/articles/434585-nanobody-startup-sysvax-aims-covid-19-cures-with-three-approaches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,No,,,PPP-003,Tetra Bio-Pharma Inc.,Therapeutic,ARDS,,Nonspecific anti-inflammatory and immunosuppressive drugs,New,,Canada,Ongoing,Tetra BioPharma aims to have completed pre-clinical stuudies by fall of 2020 and begin human clinical trials in Montreal.,,Pre-Clinical Testing,,Complete,Started,,,,,,,,,,,,,,,,,,,,,,Sloane,5/5/2020,,,,,,5/5/2020
415,Yes,,,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://ir.tetrabiopharma.com/newsroom/press-releases/news-details/2020/Tetra-Bio-Pharma-Provides-PPP003-Inflammatory-Cytokine-Reduction-Drug-Program/default.aspx,,https://stockdaymedia.com/tetra-bio-pharma-discusses-development-of-ppp003-drug-for-cytokine-reduction-with-the-stock-day-podcast-tbpmf-may-7-2020/,https://ir.tetrabiopharma.com/newsroom/press-releases/news-details/2020/Tetra-Bio-Pharma-Provides-PPP003-Inflammatory-Cytokine-Reduction-Drug-Program/default.aspx,,https://ir.tetrabiopharma.com/newsroom/press-releases/news-details/2020/Tetra-Bio-Pharma-Provides-PPP003-Inflammatory-Cytokine-Reduction-Drug-Program/default.aspx,https://ir.tetrabiopharma.com/newsroom/press-releases/news-details/2020/Tetra-Bio-Pharma-Provides-PPP003-Inflammatory-Cytokine-Reduction-Drug-Program/default.aspx,https://ir.tetrabiopharma.com/newsroom/press-releases/news-details/2020/Tetra-Bio-Pharma-Provides-PPP003-Inflammatory-Cytokine-Reduction-Drug-Program/default.aspx,,https://ir.tetrabiopharma.com/newsroom/press-releases/news-details/2020/Tetra-Bio-Pharma-Provides-PPP003-Inflammatory-Cytokine-Reduction-Drug-Program/default.aspx,,https://ir.tetrabiopharma.com/newsroom/press-releases/news-details/2020/Tetra-Bio-Pharma-Announces-Drug-Candidate-as-Potential-Therapy-for-Managing-Cytokine-Release-Syndrome/default.aspx,https://ir.tetrabiopharma.com/newsroom/press-releases/news-details/2020/Tetra-Bio-Pharma-Announces-Drug-Candidate-as-Potential-Therapy-for-Managing-Cytokine-Release-Syndrome/default.aspx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,No,,,Allorx stem cells,Vitro Diagnostics Inc.,Therapeutic,COVID-19,Cell therapies,Nonspecific anti-inflammatory and immunosuppressive drugs,Repurposed-Not Approved,,United States,Ongoing,Vitro Biopharma has submitted an IND application and is waiting on results before beginning Phase I human clinical trials.,,Phase 1,,Complete,Complete,,,,,,,,,,,,,,,,,,,,,,Sloane,5/7/2020,,,,,,5/7/2020
416,Yes,,,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://vitrobiopharma.com/vitro-biopharma-submits-ind-application-to-fda-for-allorx-stem-cellr-therapy-of-covid-19/,https://vitrobiopharma.com/vitro-biopharma-submits-ind-application-to-fda-for-allorx-stem-cellr-therapy-of-covid-19/,https://vitrobiopharma.com/vitro-biopharma-submits-ind-application-to-fda-for-allorx-stem-cellr-therapy-of-covid-19/,https://vitrobiopharma.com/vitro-biopharma-2019-ceo-shareholder-letter-record-revenues-leading-to-further-growth-into-2020/,,https://vitrobiopharma.com/contact/,https://vitrobiopharma.com/vitro-biopharma-submits-ind-application-to-fda-for-allorx-stem-cellr-therapy-of-covid-19/,https://vitrobiopharma.com/vitro-biopharma-submits-ind-application-to-fda-for-allorx-stem-cellr-therapy-of-covid-19/,,https://vitrobiopharma.com/vitro-biopharma-submits-ind-application-to-fda-for-allorx-stem-cellr-therapy-of-covid-19/,,https://vitrobiopharma.com/vitro-biopharma-submits-ind-application-to-fda-for-allorx-stem-cellr-therapy-of-covid-19/,https://vitrobiopharma.com/vitro-biopharma-submits-ind-application-to-fda-for-allorx-stem-cellr-therapy-of-covid-19/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,No,,,VBI-S,Vivacelle Bio Inc.,Therapeutic,Other,Small molecule,Other,New,Ascendia Pharmaceuticals,United States,Ongoing,"VBI-S aims to lower blood pressure and oxygenation from septic shock, which is a common cause of death in COVID patients",,Phase 2,,Complete,Assumed Complete,,,,Skipped,2/1/2020,,,,,2a,Hypotension in Hypovolemic Septic Shock,20,No,1,Fort Wayne - Indiana,02/01/2020,Target: 12/31/2020,,NCT04257136,Recruiting in Indiana if one meets listed criteria.,,Sloane,5/7/2020,,,,,,5/7/2020
417,Yes,,,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://www.prnewswire.com/news-releases/vivacelle-bio-announces-compassionate-use-for-covid-19-patients-with-its-sepsis-treatment-vbi-s-301044045.html,https://clinicaltrials.gov/ct2/show/NCT04257136,https://clinicaltrials.gov/ct2/show/NCT04257136,https://www.prnewswire.com/news-releases/vivacelle-bio-announces-compassionate-use-for-covid-19-patients-with-its-sepsis-treatment-vbi-s-301044045.html,https://www.prnewswire.com/news-releases/vivacelle-bio-announces-compassionate-use-for-covid-19-patients-with-its-sepsis-treatment-vbi-s-301044045.html,https://www.prnewswire.com/news-releases/vivacelle-bio-announces-compassionate-use-for-covid-19-patients-with-its-sepsis-treatment-vbi-s-301044045.html,https://clinicaltrials.gov/ct2/show/NCT04257136?lead=Vivacelle+Bio&draw=2&rank=1,https://www.prnewswire.com/news-releases/vivacelle-bio-announces-compassionate-use-for-covid-19-patients-with-its-sepsis-treatment-vbi-s-301044045.html,,https://clinicaltrials.gov/ct2/show/NCT04257136?lead=Vivacelle+Bio&draw=2&rank=1,,https://www.businesswire.com/news/home/20190708005192/en/Vivacelle-Bio-Announces-FDA-Clearance-Enroll-Patients,https://www.businesswire.com/news/home/20190708005192/en/Vivacelle-Bio-Announces-FDA-Clearance-Enroll-Patients,,,https://www.businesswire.com/news/home/20190708005192/en/Vivacelle-Bio-Announces-FDA-Clearance-Enroll-Patients,https://clinicaltrials.gov/ct2/show/study/NCT04257136?cond=septic+shock&cntry=US&state=US%3AIN&draw=2&rank=1,https://clinicaltrials.gov/ct2/show/study/NCT04257136?cond=septic+shock&cntry=US&state=US%3AIN&draw=2&rank=1,,,,,https://www.prnewswire.com/news-releases/vivacelle-bio-announces-compassionate-use-for-covid-19-patients-with-its-sepsis-treatment-vbi-s-301044045.html,https://clinicaltrials.gov/ct2/show/study/NCT04257136?cond=septic+shock&cntry=US&state=US%3AIN&draw=2&rank=1#contacts,https://clinicaltrials.gov/ct2/show/study/NCT04257136?cond=septic+shock&cntry=US&state=US%3AIN&draw=2&rank=1,https://clinicaltrials.gov/ct2/show/study/NCT04257136?cond=septic+shock&cntry=US&state=US%3AIN&draw=2&rank=1,https://clinicaltrials.gov/ct2/show/study/NCT04257136?cond=septic+shock&cntry=US&state=US%3AIN&draw=2&rank=1,https://clinicaltrials.gov/ct2/show/study/NCT04257136?cond=septic+shock&cntry=US&state=US%3AIN&draw=2&rank=1,https://clinicaltrials.gov/ct2/show/record/NCT04257136?cond=septic+shock&cntry=US&state=US%3AIN&draw=2&rank=1&view=record,https://clinicaltrials.gov/ct2/show/record/NCT04257136?cond=septic+shock&cntry=US&state=US%3AIN&draw=2&rank=1&view=record,,https://clinicaltrials.gov/ct2/show/record/NCT04257136?cond=septic+shock&cntry=US&state=US%3AIN&draw=2&rank=1&view=record,https://clinicaltrials.gov/ct2/show/study/NCT04257136?cond=septic+shock&cntry=US&state=US%3AIN&draw=2&rank=1,,,,,,,,,
418,No,,,Vyripharm Biopharmaceuticals LLC therapeutic,Vyripharm Biopharmaceuticals LLC,Therapeutic,COVID-19,Unknown,Antiviral drugs-not specified,Repurposed-Not Approved,,United States,Ongoing,The drug will combine anti-viral and anti-CB1 antagonist analogues for nuclear medicine imaging applications,,Discovery,,Started,,,,,,,,,,,,,,,,,,,,,,,Sloane,5/7/2020,,,,,,5/7/2020
418,Yes,,,https://www.biospace.com/article/releases/vyripharm-biopharmaceuticals-is-in-the-development-stage-of-a-novel-integrated-theranostic-approach-for-the-treatment-of-viral-infections-such-as-covid-19/,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://www.biospace.com/article/releases/vyripharm-biopharmaceuticals-is-in-the-development-stage-of-a-novel-integrated-theranostic-approach-for-the-treatment-of-viral-infections-such-as-covid-19/,https://www.biospace.com/article/releases/vyripharm-biopharmaceuticals-is-in-the-development-stage-of-a-novel-integrated-theranostic-approach-for-the-treatment-of-viral-infections-such-as-covid-19/,https://www.biospace.com/article/releases/vyripharm-biopharmaceuticals-is-in-the-development-stage-of-a-novel-integrated-theranostic-approach-for-the-treatment-of-viral-infections-such-as-covid-19/,,https://www.biospace.com/article/releases/vyripharm-biopharmaceuticals-is-in-the-development-stage-of-a-novel-integrated-theranostic-approach-for-the-treatment-of-viral-infections-such-as-covid-19/,https://www.biospace.com/article/releases/vyripharm-biopharmaceuticals-is-in-the-development-stage-of-a-novel-integrated-theranostic-approach-for-the-treatment-of-viral-infections-such-as-covid-19/,https://www.biospace.com/article/releases/vyripharm-biopharmaceuticals-is-in-the-development-stage-of-a-novel-integrated-theranostic-approach-for-the-treatment-of-viral-infections-such-as-covid-19/,,https://www.biospace.com/article/releases/vyripharm-biopharmaceuticals-is-in-the-development-stage-of-a-novel-integrated-theranostic-approach-for-the-treatment-of-viral-infections-such-as-covid-19/,,https://www.pharmaceuticaldaily.com/vyripharm-biopharmaceuticals-is-in-the-development-stage-of-a-novel-integrated-theranostic-approach-for-the-treatment-of-viral-infections-such-as-covid-19/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,No,,,Mesencure,Wize Pharma Inc.; Bonus Biogroup Ltd.,Therapeutic,Pneumonia,Cell therapies,Nonspecific anti-inflammatory and immunosuppressive drugs,New,BONUS BioGroup,Israel,Ongoing,,,Pre-Clinical Testing,,,4/19/2020,,,,,,,,,,,,,,,,,,,,,,Sloane,5/7/2020,,,,,,5/7/2020
419,Yes,,,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,http://www.bonusbiogroup.com/index.php/news-media/press-releases/item/32-bonus-biogroup-has-initiated-a-preclinical-study-of-a-unique-drug-developed-for-the-treatment-of-life-threatening-respiratory-distress-in-corona-covid-19-patients-and-pneumonia,http://www.bonusbiogroup.com/index.php/news-media/press-releases/item/32-bonus-biogroup-has-initiated-a-preclinical-study-of-a-unique-drug-developed-for-the-treatment-of-life-threatening-respiratory-distress-in-corona-covid-19-patients-and-pneumonia,http://www.bonusbiogroup.com/index.php/news-media/press-releases/item/32-bonus-biogroup-has-initiated-a-preclinical-study-of-a-unique-drug-developed-for-the-treatment-of-life-threatening-respiratory-distress-in-corona-covid-19-patients-and-pneumonia,https://www.bonusbiogroup.com/,http://www.bonusbiogroup.com/index.php/news-media/press-releases/item/32-bonus-biogroup-has-initiated-a-preclinical-study-of-a-unique-drug-developed-for-the-treatment-of-life-threatening-respiratory-distress-in-corona-covid-19-patients-and-pneumonia,,,http://www.bonusbiogroup.com/index.php/news-media/press-releases/item/32-bonus-biogroup-has-initiated-a-preclinical-study-of-a-unique-drug-developed-for-the-treatment-of-life-threatening-respiratory-distress-in-corona-covid-19-patients-and-pneumonia,,,biogroup.com/index.php/news-media/press-releases/item/32-bonus-biogroup-has-initiated-a-preclinical-study-of-a-unique-drug-developed-for-the-treatment-of-life-threatening-respiratory-distress-in-corona-covid-19-patients-and-pneumonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,No,,,MAPS vaccine,Affinivax Inc.,Vaccine - Prophylactic,Pneumonia,Subunit Vaccines,Vaccine,New,Astellas Pharma Inc.,United States,Ongoing,,,Phase 2,,Complete,Assumed Complete,,,,,,,,,,2,Pneumococcal Disease,618,Yes,27,"Advanced Clinical Research-Ranch Paseo - Banning - California; Artemis Institute - San Diego - California; Artemis Institute - San Marcos - California; Research Centers of America - Hollywood - Florida; Clinical Research of Atlanta- Griffin - Georgia; Meridian Clinical Research - Savannah - Georgia; Sundance Clinical Research - Saint Louuis - Missouri; Meridian Clinical Research - Norfolk - Nebraska; United Medical Associates - Binghamton - New York; PMG Research of Raleigh - Raleigh - North Carolina - PMG Research of Hickory, LLC - Rocky Mount - North Carolina; Piedmont HealthCare, PA - Statesville - North Carolina; Wilmington Health - Wilmington - North Carolina; PMG Research of Winston-Salem, LLC - Winston-Salem - North Carolina; Tekton Research-George Town - Yukon - Oklahoma; PMG Research - Knoxville Tenneessee; Advanced Clinical Research Institute - Cedar Park - Texas; Texas Healthcare, PLLC - Fort Worth - Texas; Benchmark Research - Fort Worth - Texas; Texas Center for Drug Development - Houston - Texas; Healthcare Associates of Texas - McKinney - Texas; DM Clinical Research - Pearland - Texas; Benchmark Research - San Angelo - Texas; Clinical Trials of Texas - San Antonio - Texas; Martin Diagnostic Clinic - Tomball - Texas; CRA of Tidewater Inc - Norfolk - Virginia",01/24/2019,,,NCT03803202,Contact Astrellas Pharma Global Development after checking criteria listed on study.,,Sloane,5/7/2020,,,,,,5/7/2020
420,Yes,,,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://affinivax.com/maps-platform/,https://affinivax.com/maps-platform/,https://affinivax.com/vaccine-pipeline/,https://www.bioworld.com/articles/434616-affinivax-raises-120m-series-b-to-advance-maps-vaccines-and-immunotherapies,https://labcentral.org/resident-companies/affinivax,https://affinivax.com/about/,,,https://www.bioworld.com/articles/434616-affinivax-raises-120m-series-b-to-advance-maps-vaccines-and-immunotherapies,,https://affinivax.com/vaccine-pipeline/,https://affinivax.com/vaccine-pipeline/,,,,https://www.clinicaltrials.gov/ct2/show/study/NCT03803202?term=ASP3772,,,,,,https://www.clinicaltrials.gov/ct2/show/record/NCT03803202?term=ASP3772,https://www.clinicaltrials.gov/ct2/show/study/NCT03803202?term=ASP3772,https://www.clinicaltrials.gov/ct2/show/record/NCT03803202?term=ASP3772,https://www.clinicaltrials.gov/ct2/show/record/NCT03803202?term=ASP3772,https://www.clinicaltrials.gov/ct2/show/record/NCT03803202?term=ASP3772,https://www.clinicaltrials.gov/ct2/show/study/NCT03803202?term=ASP3772#contacts,https://www.clinicaltrials.gov/ct2/show/record/NCT03803202?term=ASP3772,,,https://www.clinicaltrials.gov/ct2/show/study/NCT03803202?term=ASP3772,https://www.clinicaltrials.gov/ct2/show/study/NCT03803202?term=ASP3772#contacts,,,,,,,,,
421,No,,,Chimigen vaccine,Akshaya Bio Inc.; Cytovance Biologics; Shenzhen Hepalink Pharmaceutical Group Co. Ltd.,Vaccine - Prophylactic,COVID-19,Nucleic acid based therapies/vaccines,Vaccine,Repurposed-Not Approved,Cytovance Biologics,United States,Ongoing,Akshaya's Chimigen vaccine platform is being reappropriated for COVID-19 in combination with Cytovance's GMP insect cell microbial manufacturing platform,,Pre-Clinical Testing,,,Assumed started,,,,,,,,,,,,,,,,,,,,,,Sloane,5/7/2020,,,,,,5/7/2020
421,Yes,,,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://www.globenewswire.com/news-release/2020/04/23/2020621/0/en/Cytovance-Biologics-and-Akshaya-Bio-Announce-Collaboration-Agreement-of-Therapeutics-for-Treatment-of-Coronavirus-and-Hepatitis-B-Virus-Infections.html,http://www.akshayabio.com/technology.html,http://www.akshayabio.com/technology.html,http://www.akshayabio.com/pdf/Akshaya_Overview.pdf,https://www.cytovance.com/news-articles/cytovance-biologics-and-akshaya-bio-announce-collaboration-agreement-of-therapeutics-for-treatment-of-coronavirus-and-hepatitis-b-virus-infections,https://www.globenewswire.com/news-release/2020/04/23/2020621/0/en/Cytovance-Biologics-and-Akshaya-Bio-Announce-Collaboration-Agreement-of-Therapeutics-for-Treatment-of-Coronavirus-and-Hepatitis-B-Virus-Infections.html,https://www.globenewswire.com/news-release/2020/04/23/2020621/0/en/Cytovance-Biologics-and-Akshaya-Bio-Announce-Collaboration-Agreement-of-Therapeutics-for-Treatment-of-Coronavirus-and-Hepatitis-B-Virus-Infections.html,https://www.globenewswire.com/news-release/2020/04/23/2020621/0/en/Cytovance-Biologics-and-Akshaya-Bio-Announce-Collaboration-Agreement-of-Therapeutics-for-Treatment-of-Coronavirus-and-Hepatitis-B-Virus-Infections.html,,https://www.cytovance.com/news-articles/cytovance-biologics-and-akshaya-bio-announce-collaboration-agreement-of-therapeutics-for-treatment-of-coronavirus-and-hepatitis-b-virus-infections,,http://www.akshayabio.com/pdf/Akshaya_Overview.pdf,https://www.cytovance.com/news-articles/cytovance-biologics-and-akshaya-bio-announce-collaboration-agreement-of-therapeutics-for-treatment-of-coronavirus-and-hepatitis-b-virus-infections,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,No,,,Brilacidin,Innovation Pharmaceuticals Inc.,Vaccine - Prophylactic,COVID-19,Small molecule,Antiviral drugs-not specified,Repurposed-Not Approved,,United States,Ongoing,A defense Protein (HDP)/Defensin-Mimetic drug candidate previously being investigated for inflammatory bowel disease and oral mucositis and Acute Bacterial Skin and Skin Structure Infection; Has antiviral and immunomodulatory/anti-inflammatory and antimicrobial properties; Phase 2 trial completed for other indications,,Pre-Clinical Testing,,Started,3/1/2020,,,,,,,,,,,,,,,,,,,,,,Okezi,5/9/2020,,,,,,5/9/2020
422,Yes,,,https://static1.squarespace.com/static/5715352e20c647639137f992/t/5e9cebd48660e44c2754fa00/1587342453349/Brilacidin+for+COVID-19+Overview+-+MOA%2C+PreClinical+Data%2C+Academic+Literature+-+4.20.20.pdf,https://static1.squarespace.com/static/5715352e20c647639137f992/t/5e9cebd48660e44c2754fa00/1587342453349/Brilacidin+for+COVID-19+Overview+-+MOA%2C+PreClinical+Data%2C+Academic+Literature+-+4.20.20.pdf,https://static1.squarespace.com/static/5715352e20c647639137f992/t/5e9cebd48660e44c2754fa00/1587342453349/Brilacidin+for+COVID-19+Overview+-+MOA%2C+PreClinical+Data%2C+Academic+Literature+-+4.20.20.pdf,,,,,,,,https://static1.squarespace.com/static/5715352e20c647639137f992/t/5e9cebd48660e44c2754fa00/1587342453349/Brilacidin+for+COVID-19+Overview+-+MOA%2C+PreClinical+Data%2C+Academic+Literature+-+4.20.20.pdf,,,,http://www.ipharminc.com/stages-of-development,https://static1.squarespace.com/static/5715352e20c647639137f992/t/5e9cebd48660e44c2754fa00/1587342453349/Brilacidin+for+COVID-19+Overview+-+MOA%2C+PreClinical+Data%2C+Academic+Literature+-+4.20.20.pdf,,,,,,,,,,,,,,,,,,,,,,Okezi,5/9/2020,,,,,,5/9/2020
423,No,,,PDS02023,PDS Biotechnology Corp,Vaccine - Prophylactic,COVID-19,Unknown,Vaccine,New,,United States,Ongoing,Leveraging existing Versamune® platform,,Pre-Clinical Testing,,4/1/2020,,,,,,,,,,,,,,,,,,,,,,,Okezi,5/9/2020,,,,,,5/9/2020
423,Yes,,,https://www.pdsbiotech.com/pipeline/overview,https://www.pdsbiotech.com/pipeline/overview,https://www.bioworld.com/COVID19products,,,,,,https://www.pdsbiotech.com/pipeline/overview,,https://www.pdsbiotech.com/investors/news-center/press-releases/press-releases1/56-2020-news/377-iotechnologynitiatesovelaccineevelopmentrogr20200416,,,,https://www.pdsbiotech.com/investors/news-center/press-releases/press-releases1/56-2020-news/377-iotechnologynitiatesovelaccineevelopmentrogr20200416,,,,,,,,,,,,,,,,,,,,,,,Okezi,5/9/2020,,,,,,5/9/2020
424,No,,,Adenoviral vector vaccine,Reithera Srl,Vaccine - Prophylactic,COVID-19,Unknown,Vaccine,New,Leukocare AG; Univercells SA,Italy,Ongoing,Vaccine candidate expected to target the spike protein of SARS-CoV-2; Vaccine technology is based on a novel ReiThera-proprietary simian adenoviral vector with strong immunological potency and low pre-existing immunity in humans,,Discovery,,Started,,,,,Anticipated Summer 2020,,,,,,,,,,,,,,,,,,Okezi,5/9/2020,,,,,,5/9/2020
424,Yes,,,https://www.univercells.com/newsroom/reithera-leukocare-and-univercells-announce-fast-track-development-of-a-covid-19-vaccine/,https://www.univercells.com/newsroom/reithera-leukocare-and-univercells-announce-fast-track-development-of-a-covid-19-vaccine/,https://www.bioworld.com/COVID19products,,,,,https://www.univercells.com/newsroom/reithera-leukocare-and-univercells-announce-fast-track-development-of-a-covid-19-vaccine/,https://www.univercells.com/newsroom/reithera-leukocare-and-univercells-announce-fast-track-development-of-a-covid-19-vaccine/,,https://www.univercells.com/newsroom/reithera-leukocare-and-univercells-announce-fast-track-development-of-a-covid-19-vaccine/,,,,https://www.univercells.com/newsroom/reithera-leukocare-and-univercells-announce-fast-track-development-of-a-covid-19-vaccine/,,,,,https://www.univercells.com/newsroom/reithera-leukocare-and-univercells-announce-fast-track-development-of-a-covid-19-vaccine/,,,,,,,,,,,,,,,,,,Okezi,5/9/2020,,,,,,5/9/2020
425,No,,,DNA Vaccine,Scancell Holdings plc,Vaccine - Prophylactic,COVID-19,Unknown,Vaccine,New,,United Kingdom,Ongoing,Candidate to target the SARS-CoV-2 nucleocapsid (N) protein and the key receptor-binding domain of the spike (S) protein to generate both T cell responses and virus neutralizing antibodies,,Pre-Clinical Testing,,,Started,,,,,,,,,,,,,,,,,,,,,,Okezi,5/9/2020,,,,,,5/9/2020
425,Yes,,,https://www.scancell.co.uk/product-pipeline,https://www.scancell.co.uk/product-pipeline,https://www.bioworld.com/COVID19products,,,,,,https://www.scancell.co.uk/product-pipeline,,https://www.scancell.co.uk/Data/Sites/1/media/publications/news/covid-19-vaccine-programme.pdf,,,,,https://www.scancell.co.uk/product-pipeline,,,,,,,,,,,,,,,,,,,,,,Okezi,5/9/2020,,,,,,5/9/2020
426,No,,,Pathogen-specific aAPC,Shenzhen Geno-Immune Medical Institute,Vaccine - Prophylactic,COVID-19,Subunit Vaccines,Vaccine,,Shenzhen Third People's Hospital; Shenzhen Second People's Hospital,China,Ongoing,Covid-19/aAPC vaccine is prepared by applying lentivirus modification including immune modulatory genes and the viral minigenes to the artificial antigen presenting cells,,Phase 1,,,Assume completed,,,,Started,,,,,,1,COVID 19,100,No,3,,02/15/2020,Target: 07/31/2023,Target: 12/31/2024,NCT04299724,,,Okezi,4/26/2020,,,,,,4/26/2020
426,Yes,,,https://www.nature.com/articles/d41573-020-00073-5,https://www.nature.com/articles/d41573-020-00073-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://clinicaltrials.gov/ct2/show/NCT04299724,,https://clinicaltrials.gov/ct2/show/NCT04299724,https://clinicaltrials.gov/ct2/show/NCT04299724,https://clinicaltrials.gov/ct2/show/NCT04299724,https://clinicaltrials.gov/ct2/show/NCT04299724,,,,,,,,,,
